,profit,cumulative_profit
2023-09-19,1.0003,2.142188074361078
2023-09-20,1.0134080789461108,2.170910701179529
2023-09-21,0.9668954951344626,2.0990437773096837
2023-09-22,1.0003,2.0996734904428767
2023-09-23,1.0003,2.1003033924900096
2023-09-24,1.0003,2.1009334835077564
2023-09-25,1.0003,2.1015637635528086
2023-09-26,0.9838826789607041,2.0676921856910773
2023-09-27,1.0003,2.0683124933467845
2023-09-28,1.0003,2.0689329870947883
2023-09-29,1.0003,2.0695536669909167
2023-09-30,0.9948509645686419,2.0588974618324833
2023-10-01,1.0003,2.059515131071033
2023-10-02,0.9840577303137833,2.0266817854286545
2023-10-03,1.0078208904597885,2.0425322416693406
2023-10-04,1.0003,2.0431450013418413
2023-10-05,1.0003,2.043757944842244
2023-10-06,1.0003,2.0443710722256965
2023-10-07,1.0003,2.044984383547364
2023-10-08,1.0003,2.045597878862428
2023-10-09,1.0003,2.0462115582260867
2023-10-10,1.0003,2.0468254216935544
2023-10-11,1.0003,2.0474394693200626
2023-10-12,1.0003,2.0480537011608586
2023-10-13,1.0003,2.0486681172712067
2023-10-14,1.0003,2.049282717706388
2023-10-15,1.0003,2.0498975025217
2023-10-16,1.0003,2.0505124717724565
2023-10-17,1.0003,2.0511276255139883
2023-10-18,1.0003,2.0517429638016424
2023-10-19,1.0003,2.0523584866907827
2023-10-20,1.0003,2.05297419423679
2023-10-21,1.0003,2.053590086495061
2023-10-22,1.1379099102225219,2.336800510957456
2023-10-23,1.0003,2.3375015511107433
2023-10-24,0.962548707290984,2.249959096312316
2023-10-25,1.022911806451276,2.301509723650312
2023-10-26,0.9914089372765114,2.281737309255713
2023-10-27,0.9809220531642819,2.238206446176658
2023-10-28,1.0003,2.2388779081105112
2023-10-29,1.0003,2.2395495714829443
2023-10-30,1.025156951523455,2.2958898114871156
2023-10-31,1.1018221377902364,2.5296622202235564
2023-11-01,1.0765580949303817,2.7233283406212316
2023-11-02,1.0003,2.724145339123418
2023-11-03,1.0269468586407988,2.7975524984937676
2023-11-04,1.0003,2.798391764243316
2023-11-05,1.0494965615247944,2.936902534372663
2023-11-06,1.0003,2.9377836051329744
2023-11-07,1.0008351756707816,2.9402371705260024
2023-11-08,1.0003,2.94111924167716
2023-11-09,1.0003,2.942001577449663
2023-11-10,1.2464985987343489,3.667200843765249
2023-11-11,1.0575872377496014,3.8783848106306973
2023-11-12,1.0003,3.8795483260738863
2023-11-13,0.9241077396032258,3.5851206342896176
2023-11-14,0.9830280625964152,3.524274191300154
2023-11-15,1.0815146842767474,3.8115542893086753
2023-11-16,0.9246589559311892,3.5243878096272057
2023-11-17,0.9876270476949474,3.4807807273541793
2023-11-18,1.0021192861611272,3.4881574977795795
2023-11-19,1.040439589692299,3.6292171557719026
2023-11-20,0.969239094834919,3.517579151019718
2023-11-21,0.9353478754463259,3.290160185620584
2023-11-22,1.058273255038641,3.4818885292352344
